,Unnamed: 0.1,Unnamed: 0,needle,needle point,insertion %,context size,retrieved_needles_check,total_needles,run name,run_url,retrieved_needles
394,394,394, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.89012208657048,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f90f,https://smith.langchain.com/public/113fdc3c-88c8-4249-bcd5-8a2e8c7b6222/r,5.0
395,395,395, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.423954504473265,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f90f,https://smith.langchain.com/public/113fdc3c-88c8-4249-bcd5-8a2e8c7b6222/r,5.0
396,396,396, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.94906463646323,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f90f,https://smith.langchain.com/public/113fdc3c-88c8-4249-bcd5-8a2e8c7b6222/r,5.0
397,397,397, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.45674356699202,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f90f,https://smith.langchain.com/public/113fdc3c-88c8-4249-bcd5-8a2e8c7b6222/r,5.0
398,398,398, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.93723663783543,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f90f,https://smith.langchain.com/public/113fdc3c-88c8-4249-bcd5-8a2e8c7b6222/r,5.0
399,399,399, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.48083478839278,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f90f,https://smith.langchain.com/public/113fdc3c-88c8-4249-bcd5-8a2e8c7b6222/r,5.0
400,400,400, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.97171039871436,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f90f,https://smith.langchain.com/public/113fdc3c-88c8-4249-bcd5-8a2e8c7b6222/r,5.0
401,401,401, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.43074792243767,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f90f,https://smith.langchain.com/public/113fdc3c-88c8-4249-bcd5-8a2e8c7b6222/r,5.0
402,402,402, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.912527982754332,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e804,https://smith.langchain.com/public/f844eb84-1bcd-4dc7-8829-d45f5b37821c/r,4.0
403,403,403, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.481672572056112,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e804,https://smith.langchain.com/public/f844eb84-1bcd-4dc7-8829-d45f5b37821c/r,4.0
404,404,404, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.96023198011599,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e804,https://smith.langchain.com/public/f844eb84-1bcd-4dc7-8829-d45f5b37821c/r,4.0
405,405,405, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.48172688684129,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e804,https://smith.langchain.com/public/f844eb84-1bcd-4dc7-8829-d45f5b37821c/r,4.0
406,406,406, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.96330028357931,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e804,https://smith.langchain.com/public/f844eb84-1bcd-4dc7-8829-d45f5b37821c/r,4.0
407,407,407, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.456133090547915,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e804,https://smith.langchain.com/public/f844eb84-1bcd-4dc7-8829-d45f5b37821c/r,4.0
408,408,408, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.93116001985769,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e804,https://smith.langchain.com/public/f844eb84-1bcd-4dc7-8829-d45f5b37821c/r,4.0
409,409,409, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.39903229808527,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e804,https://smith.langchain.com/public/f844eb84-1bcd-4dc7-8829-d45f5b37821c/r,4.0
410,410,410, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.92885783969244,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e804,https://smith.langchain.com/public/f844eb84-1bcd-4dc7-8829-d45f5b37821c/r,4.0
411,411,411, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.39876033057853,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e804,https://smith.langchain.com/public/f844eb84-1bcd-4dc7-8829-d45f5b37821c/r,4.0
412,412,412, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.733267877597775,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4637,https://smith.langchain.com/public/99270c6f-e28b-403b-b34b-6ce0e086c5d4/r,4.0
413,413,413, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.292138506193533,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4637,https://smith.langchain.com/public/99270c6f-e28b-403b-b34b-6ce0e086c5d4/r,4.0
414,414,414, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.819444444444443,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4637,https://smith.langchain.com/public/99270c6f-e28b-403b-b34b-6ce0e086c5d4/r,4.0
415,415,415, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.38232292304552,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4637,https://smith.langchain.com/public/99270c6f-e28b-403b-b34b-6ce0e086c5d4/r,4.0
416,416,416, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.91542572722451,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4637,https://smith.langchain.com/public/99270c6f-e28b-403b-b34b-6ce0e086c5d4/r,4.0
417,417,417, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.37687540769732,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4637,https://smith.langchain.com/public/99270c6f-e28b-403b-b34b-6ce0e086c5d4/r,4.0
418,418,418, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.88477835723598,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4637,https://smith.langchain.com/public/99270c6f-e28b-403b-b34b-6ce0e086c5d4/r,4.0
419,419,419, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.42333686181908,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4637,https://smith.langchain.com/public/99270c6f-e28b-403b-b34b-6ce0e086c5d4/r,4.0
420,420,420, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.87625091530388,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4637,https://smith.langchain.com/public/99270c6f-e28b-403b-b34b-6ce0e086c5d4/r,4.0
421,421,421, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.42682926829268,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4637,https://smith.langchain.com/public/99270c6f-e28b-403b-b34b-6ce0e086c5d4/r,4.0
422,422,422, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,3.1055900621118013,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f7ff,https://smith.langchain.com/public/a0bfd8f3-e739-4737-92c0-4d977eb7f14f/r,10.0
423,423,423, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,12.556732223903175,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f7ff,https://smith.langchain.com/public/a0bfd8f3-e739-4737-92c0-4d977eb7f14f/r,10.0
424,424,424, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,22.058823529411764,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f7ff,https://smith.langchain.com/public/a0bfd8f3-e739-4737-92c0-4d977eb7f14f/r,10.0
425,425,425, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,24.172661870503596,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f7ff,https://smith.langchain.com/public/a0bfd8f3-e739-4737-92c0-4d977eb7f14f/r,10.0
426,426,426, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,41.35021097046413,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f7ff,https://smith.langchain.com/public/a0bfd8f3-e739-4737-92c0-4d977eb7f14f/r,10.0
427,427,427, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,47.8021978021978,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f7ff,https://smith.langchain.com/public/a0bfd8f3-e739-4737-92c0-4d977eb7f14f/r,10.0
428,428,428, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,59.005376344086024,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f7ff,https://smith.langchain.com/public/a0bfd8f3-e739-4737-92c0-4d977eb7f14f/r,10.0
429,429,429, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,63.77952755905512,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f7ff,https://smith.langchain.com/public/a0bfd8f3-e739-4737-92c0-4d977eb7f14f/r,10.0
430,430,430, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,78.38874680306905,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f7ff,https://smith.langchain.com/public/a0bfd8f3-e739-4737-92c0-4d977eb7f14f/r,10.0
431,431,431, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,84.75,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f7ff,https://smith.langchain.com/public/a0bfd8f3-e739-4737-92c0-4d977eb7f14f/r,10.0
432,432,432, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.987295643743105,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9c18,https://smith.langchain.com/public/3fffc588-d729-412a-9d53-60f642f575c4/r,5.0
433,433,433, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.49511536758008,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9c18,https://smith.langchain.com/public/3fffc588-d729-412a-9d53-60f642f575c4/r,5.0
434,434,434, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.993148395721924,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9c18,https://smith.langchain.com/public/3fffc588-d729-412a-9d53-60f642f575c4/r,5.0
435,435,435, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.48427252600359,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9c18,https://smith.langchain.com/public/3fffc588-d729-412a-9d53-60f642f575c4/r,5.0
436,436,436, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.96179966753264,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9c18,https://smith.langchain.com/public/3fffc588-d729-412a-9d53-60f642f575c4/r,5.0
437,437,437, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.49231591607643,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9c18,https://smith.langchain.com/public/3fffc588-d729-412a-9d53-60f642f575c4/r,5.0
438,438,438, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.98306386958845,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9c18,https://smith.langchain.com/public/3fffc588-d729-412a-9d53-60f642f575c4/r,5.0
439,439,439, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.4867821178671,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9c18,https://smith.langchain.com/public/3fffc588-d729-412a-9d53-60f642f575c4/r,5.0
440,440,440, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.95456746422668,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9c18,https://smith.langchain.com/public/3fffc588-d729-412a-9d53-60f642f575c4/r,5.0
441,441,441, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.47161936560934,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9c18,https://smith.langchain.com/public/3fffc588-d729-412a-9d53-60f642f575c4/r,5.0
442,442,442, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.9945745169233335,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9ece,https://smith.langchain.com/public/d756ff20-a792-42de-8ac7-5d45dc8609ea/r,7.0
443,443,443, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.497032161149995,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9ece,https://smith.langchain.com/public/d756ff20-a792-42de-8ac7-5d45dc8609ea/r,7.0
444,444,444, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.993533583646222,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9ece,https://smith.langchain.com/public/d756ff20-a792-42de-8ac7-5d45dc8609ea/r,7.0
445,445,445, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.489754418895664,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9ece,https://smith.langchain.com/public/d756ff20-a792-42de-8ac7-5d45dc8609ea/r,7.0
446,446,446, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.957533546725614,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9ece,https://smith.langchain.com/public/d756ff20-a792-42de-8ac7-5d45dc8609ea/r,7.0
447,447,447, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.46643315820199,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9ece,https://smith.langchain.com/public/d756ff20-a792-42de-8ac7-5d45dc8609ea/r,7.0
448,448,448, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.96635537396815,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9ece,https://smith.langchain.com/public/d756ff20-a792-42de-8ac7-5d45dc8609ea/r,7.0
449,449,449, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.47933557032992,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9ece,https://smith.langchain.com/public/d756ff20-a792-42de-8ac7-5d45dc8609ea/r,7.0
450,450,450, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.93288324894252,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9ece,https://smith.langchain.com/public/d756ff20-a792-42de-8ac7-5d45dc8609ea/r,7.0
451,451,451, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.38958333333332,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9ece,https://smith.langchain.com/public/d756ff20-a792-42de-8ac7-5d45dc8609ea/r,7.0
452,452,452, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.991394148020654,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--dfa9,https://smith.langchain.com/public/dc77b1bd-0ba7-4aea-9c6e-8b0d9a7c47f5/r,5.0
453,453,453, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.47801168454504,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--dfa9,https://smith.langchain.com/public/dc77b1bd-0ba7-4aea-9c6e-8b0d9a7c47f5/r,5.0
454,454,454, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.89012208657048,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--dfa9,https://smith.langchain.com/public/dc77b1bd-0ba7-4aea-9c6e-8b0d9a7c47f5/r,5.0
455,455,455, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.423954504473265,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--dfa9,https://smith.langchain.com/public/dc77b1bd-0ba7-4aea-9c6e-8b0d9a7c47f5/r,5.0
456,456,456, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.94906463646323,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--dfa9,https://smith.langchain.com/public/dc77b1bd-0ba7-4aea-9c6e-8b0d9a7c47f5/r,5.0
457,457,457, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.45674356699202,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--dfa9,https://smith.langchain.com/public/dc77b1bd-0ba7-4aea-9c6e-8b0d9a7c47f5/r,5.0
458,458,458, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.93723663783543,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--dfa9,https://smith.langchain.com/public/dc77b1bd-0ba7-4aea-9c6e-8b0d9a7c47f5/r,5.0
459,459,459, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.48083478839278,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--dfa9,https://smith.langchain.com/public/dc77b1bd-0ba7-4aea-9c6e-8b0d9a7c47f5/r,5.0
460,460,460, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.97171039871436,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--dfa9,https://smith.langchain.com/public/dc77b1bd-0ba7-4aea-9c6e-8b0d9a7c47f5/r,5.0
461,461,461, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.43074792243767,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--dfa9,https://smith.langchain.com/public/dc77b1bd-0ba7-4aea-9c6e-8b0d9a7c47f5/r,5.0
462,462,462, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.912527982754332,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9af3,https://smith.langchain.com/public/57bd16da-b945-4f7e-a222-1e0fed59d190/r,4.0
463,463,463, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.481672572056112,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9af3,https://smith.langchain.com/public/57bd16da-b945-4f7e-a222-1e0fed59d190/r,4.0
464,464,464, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.96023198011599,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9af3,https://smith.langchain.com/public/57bd16da-b945-4f7e-a222-1e0fed59d190/r,4.0
465,465,465, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.48172688684129,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9af3,https://smith.langchain.com/public/57bd16da-b945-4f7e-a222-1e0fed59d190/r,4.0
466,466,466, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.96330028357931,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9af3,https://smith.langchain.com/public/57bd16da-b945-4f7e-a222-1e0fed59d190/r,4.0
467,467,467, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.456133090547915,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9af3,https://smith.langchain.com/public/57bd16da-b945-4f7e-a222-1e0fed59d190/r,4.0
468,468,468, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.93116001985769,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9af3,https://smith.langchain.com/public/57bd16da-b945-4f7e-a222-1e0fed59d190/r,4.0
469,469,469, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.39903229808527,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9af3,https://smith.langchain.com/public/57bd16da-b945-4f7e-a222-1e0fed59d190/r,4.0
470,470,470, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.92885783969244,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9af3,https://smith.langchain.com/public/57bd16da-b945-4f7e-a222-1e0fed59d190/r,4.0
471,471,471, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.39876033057853,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--9af3,https://smith.langchain.com/public/57bd16da-b945-4f7e-a222-1e0fed59d190/r,4.0
472,472,472, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.733267877597775,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--51a2,https://smith.langchain.com/public/67f2ec84-a280-4f4b-a40e-c464a5ed93af/r,4.0
473,473,473, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.292138506193533,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--51a2,https://smith.langchain.com/public/67f2ec84-a280-4f4b-a40e-c464a5ed93af/r,4.0
474,474,474, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.819444444444443,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--51a2,https://smith.langchain.com/public/67f2ec84-a280-4f4b-a40e-c464a5ed93af/r,4.0
475,475,475, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.38232292304552,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--51a2,https://smith.langchain.com/public/67f2ec84-a280-4f4b-a40e-c464a5ed93af/r,4.0
476,476,476, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.91542572722451,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--51a2,https://smith.langchain.com/public/67f2ec84-a280-4f4b-a40e-c464a5ed93af/r,4.0
477,477,477, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.37687540769732,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--51a2,https://smith.langchain.com/public/67f2ec84-a280-4f4b-a40e-c464a5ed93af/r,4.0
478,478,478, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.88477835723598,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--51a2,https://smith.langchain.com/public/67f2ec84-a280-4f4b-a40e-c464a5ed93af/r,4.0
479,479,479, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.42333686181908,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--51a2,https://smith.langchain.com/public/67f2ec84-a280-4f4b-a40e-c464a5ed93af/r,4.0
480,480,480, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.87625091530388,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--51a2,https://smith.langchain.com/public/67f2ec84-a280-4f4b-a40e-c464a5ed93af/r,4.0
481,481,481, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.42682926829268,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--51a2,https://smith.langchain.com/public/67f2ec84-a280-4f4b-a40e-c464a5ed93af/r,4.0
482,482,482, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,3.1055900621118013,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a112,https://smith.langchain.com/public/0b58f376-33b9-4c8f-acb7-c56ef85d1bba/r,10.0
483,483,483, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,12.556732223903175,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a112,https://smith.langchain.com/public/0b58f376-33b9-4c8f-acb7-c56ef85d1bba/r,10.0
484,484,484, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,22.058823529411764,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a112,https://smith.langchain.com/public/0b58f376-33b9-4c8f-acb7-c56ef85d1bba/r,10.0
485,485,485, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,24.172661870503596,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a112,https://smith.langchain.com/public/0b58f376-33b9-4c8f-acb7-c56ef85d1bba/r,10.0
486,486,486, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,41.35021097046413,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a112,https://smith.langchain.com/public/0b58f376-33b9-4c8f-acb7-c56ef85d1bba/r,10.0
487,487,487, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,47.8021978021978,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a112,https://smith.langchain.com/public/0b58f376-33b9-4c8f-acb7-c56ef85d1bba/r,10.0
488,488,488, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,59.005376344086024,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a112,https://smith.langchain.com/public/0b58f376-33b9-4c8f-acb7-c56ef85d1bba/r,10.0
489,489,489, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,63.77952755905512,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a112,https://smith.langchain.com/public/0b58f376-33b9-4c8f-acb7-c56ef85d1bba/r,10.0
490,490,490, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,78.38874680306905,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a112,https://smith.langchain.com/public/0b58f376-33b9-4c8f-acb7-c56ef85d1bba/r,10.0
